# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

"../../src/components/Image/index.tsx"	"react-hooks/refs"	1
"../../src/components/ImageSVG/index.android.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ImageSVG/index.ios.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ImageSVG/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ImageView/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ImportOnyxState/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ImportSpreadsheet.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	3
"../../src/components/ImportSpreadsheet.tsx"	"react-hooks/refs"	1
"../../src/components/InitialURLContextProvider.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/InteractiveStepSubPageHeader.tsx"	"no-restricted-syntax"	1
"../../src/components/KYCWall/BaseKYCWall.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	3
"../../src/components/KYCWall/BaseKYCWall.tsx"	"react-hooks/refs"	2
"../../src/components/LHNOptionsList/LHNEmptyState.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/LHNOptionsList/OptionRowLHN/OptionRow/Pressable.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/LoadingIndicator.tsx"	"@typescript-eslint/no-deprecated/StyleSheet.absoluteFillObject"	1
"../../src/components/LocaleContextProvider.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/LocationPermissionModal/index.android.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/LocationPermissionModal/index.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/Lottie/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/MagicCodeInput.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/MagicCodeInput.tsx"	"react-hooks/refs"	1
"../../src/components/MagicCodeInput.tsx"	"react-hooks/set-state-in-effect"	3
"../../src/components/MapView/MapView.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/MapView/MapView.web.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/MapView/MapViewImpl.web.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/MapView/ToggleDistanceUnitButton/index.android.tsx"	"no-restricted-syntax"	1
"../../src/components/MenuItem.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	3
